transaction_id,user_id,product_id,quantity,unit_price,total_amount,payment_method,transaction_date,status,payment_encoded
362,805,255,3,363.37,1090.11,credit_card,2026-04-21 11:22:09,completed,1
363,987,206,4,400.95,1603.8,wallet,2026-05-28 02:37:58,pending,4
364,824,381,3,79.59,238.77,wallet,2026-02-26 13:54:01,completed,4
365,727,57,2,493.51,987.02,debit_card,2026-04-10 21:10:25,completed,2
366,33,159,4,246.95,987.8,cod,2026-06-22 05:10:34,pending,0
367,76,83,1,487.4,487.4,cod,2026-03-11 03:22:56,completed,0
368,839,34,5,496.28,2481.4,cod,2026-06-07 18:55:17,completed,0
369,106,413,4,330.48,1321.92,cod,2026-05-01 04:51:10,completed,0
370,441,298,4,260.74,1042.96,debit_card,2026-06-05 01:05:26,completed,2
371,328,178,5,434.41,2172.05,credit_card,2026-02-10 11:27:38,completed,1
372,941,169,3,383.91,1151.73,cod,2026-02-08 03:10:13,pending,0
373,523,84,1,297.99,297.99,upi,2026-01-21 21:28:39,completed,3
374,224,196,1,258.23,258.23,wallet,2026-07-01 22:01:05,refunded,4
375,225,66,1,352.24,352.24,upi,2026-03-14 17:16:53,completed,3
376,344,294,1,303.0,303.0,upi,2026-06-05 14:47:58,completed,3
377,604,379,1,97.96,97.96,upi,2026-04-28 13:34:00,completed,3
378,150,7,4,53.32,213.28,credit_card,2026-06-21 00:18:29,completed,1
379,35,88,3,270.28,810.84,wallet,2026-03-12 18:09:28,cancelled,4
380,229,467,4,98.98,395.92,credit_card,2026-04-11 19:36:53,completed,1
381,555,289,3,418.26,1254.78,cod,2026-07-09 21:22:17,completed,0
382,882,393,3,352.16,1056.48,credit_card,2026-07-02 10:16:33,completed,1
383,413,426,2,350.4,700.8,wallet,2026-06-22 17:43:40,completed,4
384,728,137,2,35.51,71.02,upi,2026-05-29 17:15:03,pending,3
385,227,306,4,213.24,852.96,credit_card,2026-03-19 19:43:42,completed,1
386,207,198,1,151.2,151.2,debit_card,2026-01-29 17:17:50,completed,2
387,689,339,4,424.77,1699.08,cod,2026-06-08 19:36:42,completed,0
388,610,6,2,159.39,318.78,debit_card,2026-05-24 06:47:32,completed,2
389,99,321,5,426.03,2130.1499999999996,debit_card,2026-02-18 04:23:53,completed,2
390,849,85,3,426.2,1278.6,cod,2026-06-02 03:58:38,cancelled,0
391,154,279,2,421.69,843.38,cod,2026-01-21 01:53:55,completed,0
392,690,206,2,400.95,801.9,credit_card,2026-07-16 07:06:33,refunded,1
393,12,478,1,305.95,305.95,cod,2026-04-05 08:42:19,cancelled,0
394,617,121,5,411.72,2058.6,debit_card,2026-04-10 10:09:32,completed,2
395,83,197,3,103.33,309.99,credit_card,2026-07-06 11:29:49,completed,1
396,163,36,4,318.04,1272.16,wallet,2026-01-31 20:18:22,completed,4
397,27,354,1,65.01,65.01,cod,2026-03-24 16:25:57,refunded,0
398,642,341,3,376.33,1128.99,cod,2026-05-09 13:18:35,completed,0
399,814,319,4,23.69,94.76,upi,2026-06-25 13:25:50,completed,3
400,555,142,1,214.57,214.57,debit_card,2026-06-21 12:23:24,completed,2
401,110,461,4,463.09,1852.36,debit_card,2026-04-22 10:15:45,completed,2
402,507,408,1,412.7,412.7,credit_card,2026-06-30 20:03:06,cancelled,1
403,7,148,3,329.12,987.36,wallet,2026-04-22 01:22:33,completed,4
404,236,367,5,467.75,2338.75,wallet,2026-02-18 19:31:56,completed,4
405,595,204,5,167.69,838.45,upi,2026-07-01 09:27:14,completed,3
406,435,452,5,70.23,351.15,debit_card,2026-07-04 09:08:57,completed,2
407,95,431,1,498.55,498.55,wallet,2026-06-18 08:15:11,completed,4
408,590,97,1,30.07,30.07,credit_card,2026-05-08 04:54:58,completed,1
409,982,203,4,215.87,863.48,upi,2026-06-21 07:05:26,cancelled,3
410,106,346,5,214.85,1074.25,debit_card,2026-02-16 15:45:04,completed,2
411,70,479,5,223.73,1118.65,debit_card,2026-04-08 11:05:12,completed,2
412,211,15,4,483.13,1932.52,credit_card,2026-02-09 07:14:17,completed,1
413,50,439,3,313.41,940.23,debit_card,2026-07-06 02:11:43,completed,2
414,435,229,2,347.45,694.9,wallet,2026-05-25 23:42:56,cancelled,4
415,813,52,1,448.81,448.81,cod,2026-03-23 18:31:22,completed,0
416,91,283,4,367.95,1471.8,upi,2026-01-30 06:51:28,completed,3
417,822,45,5,201.19,1005.95,credit_card,2026-06-06 02:19:04,completed,1
418,674,215,3,42.06,126.18,cod,2026-07-14 17:47:07,completed,0
419,695,327,4,230.11,920.44,upi,2026-03-09 03:56:16,completed,3
420,184,285,2,93.68,187.36,debit_card,2026-06-10 17:49:25,completed,2
421,478,141,5,90.58,452.9,credit_card,2026-04-23 17:13:29,completed,1
422,870,209,1,19.26,19.26,wallet,2026-02-26 18:26:40,completed,4
423,375,266,4,113.83,455.32,upi,2026-02-21 00:54:37,completed,3
424,279,129,1,445.43,445.43,wallet,2026-07-01 21:06:43,completed,4
425,67,91,4,201.14,804.56,debit_card,2026-04-24 00:11:16,completed,2
426,724,242,1,211.2,211.2,wallet,2026-02-06 03:43:54,completed,4
427,631,293,3,259.7,779.1,cod,2026-05-09 16:24:29,cancelled,0
428,593,8,4,27.12,108.48,cod,2026-04-25 04:57:50,completed,0
429,414,95,5,133.12,665.6,upi,2026-06-07 10:17:47,completed,3
430,593,88,1,270.28,270.28,credit_card,2026-03-05 10:19:00,completed,1
431,189,158,4,412.64,1650.56,cod,2026-05-20 02:00:42,completed,0
432,540,158,2,412.64,825.28,cod,2026-05-17 21:24:44,completed,0
433,605,110,3,91.9,275.7,debit_card,2026-03-12 22:26:49,completed,2
434,634,235,5,348.68,1743.4,upi,2026-06-30 19:17:23,completed,3
435,91,44,3,51.2,153.6,upi,2026-04-07 03:12:32,completed,3
436,83,352,1,407.84,407.84,wallet,2026-02-20 01:18:53,completed,4
437,896,364,4,81.86,327.44,wallet,2026-02-04 00:14:03,completed,4
438,443,463,4,444.36,1777.44,cod,2026-06-08 10:06:31,completed,0
439,594,236,1,293.49,293.49,wallet,2026-05-03 21:12:44,completed,4
440,73,172,2,344.73,689.46,wallet,2026-04-15 02:47:46,completed,4
441,387,360,5,139.27,696.35,cod,2026-04-15 18:27:29,completed,0
442,551,461,4,463.09,1852.36,credit_card,2026-02-11 13:35:00,pending,1
443,277,101,5,72.93,364.65,credit_card,2026-02-05 17:58:06,completed,1
444,42,283,2,367.95,735.9,credit_card,2026-01-25 23:46:23,refunded,1
445,305,15,3,483.13,1449.39,credit_card,2026-05-02 12:31:51,completed,1
446,719,200,2,78.83,157.66,cod,2026-03-08 11:10:50,completed,0
447,651,182,4,290.26,1161.04,wallet,2026-06-26 17:04:40,completed,4
448,826,245,5,491.81,2459.05,cod,2026-02-13 07:31:27,completed,0
449,851,480,4,311.78,1247.12,credit_card,2026-02-17 20:08:23,completed,1
450,685,87,1,81.93,81.93,upi,2026-03-20 11:22:37,completed,3
451,98,72,4,185.17,740.68,upi,2026-02-19 11:12:32,completed,3
452,84,343,3,232.73,698.19,cod,2026-01-21 07:35:42,completed,0
453,251,100,3,208.94,626.82,credit_card,2026-06-24 08:44:41,pending,1
454,853,281,3,205.54,616.62,wallet,2026-04-24 06:21:33,completed,4
455,671,219,2,22.74,45.48,cod,2026-02-02 13:18:19,pending,0
456,917,206,4,400.95,1603.8,debit_card,2026-02-02 10:27:05,completed,2
457,771,487,3,264.7,794.1,wallet,2026-02-19 15:58:11,completed,4
458,854,421,4,368.46,1473.84,cod,2026-07-10 16:43:12,completed,0
459,51,139,1,212.22,212.22,credit_card,2026-06-06 21:26:13,completed,1
460,530,459,1,423.84,423.84,upi,2026-03-08 19:48:14,completed,3
461,291,255,1,363.37,363.37,debit_card,2026-07-18 23:41:41,completed,2
462,79,201,4,323.95,1295.8,wallet,2026-02-21 05:35:36,completed,4
463,650,376,5,44.21,221.05,cod,2026-03-19 09:54:41,completed,0
464,168,309,2,207.28,414.56,credit_card,2026-02-10 10:39:37,completed,1
465,803,405,5,313.87,1569.35,upi,2026-04-21 02:35:26,completed,3
466,377,85,2,426.2,852.4,cod,2026-05-06 03:38:06,completed,0
467,242,388,2,321.07,642.14,debit_card,2026-06-30 16:31:51,completed,2
468,785,256,3,225.55,676.65,cod,2026-05-05 16:33:43,completed,0
469,292,43,4,495.96,1983.84,credit_card,2026-02-15 03:21:07,completed,1
470,880,184,3,269.22,807.66,upi,2026-04-26 20:55:47,pending,3
471,470,443,5,434.37,2171.85,debit_card,2026-06-29 05:10:41,completed,2
472,851,168,3,329.78,989.34,debit_card,2026-04-02 09:20:32,pending,2
473,509,187,5,412.8,2064.0,debit_card,2026-02-19 16:25:46,completed,2
474,207,331,2,431.7,863.4,cod,2026-05-14 13:29:41,completed,0
475,217,72,4,185.17,740.68,cod,2026-03-20 06:59:02,completed,0
476,590,98,2,194.45,388.9,credit_card,2026-05-30 00:37:25,completed,1
477,694,187,1,412.8,412.8,cod,2026-06-04 08:01:36,completed,0
478,710,431,4,498.55,1994.2,credit_card,2026-05-19 07:09:50,completed,1
479,390,222,3,61.44,184.32,cod,2026-02-01 03:36:43,completed,0
480,586,437,3,348.43,1045.29,cod,2026-07-09 15:34:04,completed,0
481,528,42,5,13.06,65.3,credit_card,2026-03-21 03:38:53,completed,1
482,979,439,2,313.41,626.82,upi,2026-02-21 10:53:12,completed,3
483,23,336,4,252.0,1008.0,debit_card,2026-06-23 09:52:09,completed,2
484,609,450,3,480.5,1441.5,debit_card,2026-06-05 04:31:06,completed,2
485,446,368,1,230.99,230.99,debit_card,2026-07-06 17:12:07,completed,2
486,96,254,4,193.78,775.12,cod,2026-07-13 08:53:18,completed,0
487,981,213,1,176.15,176.15,cod,2026-02-13 04:39:45,refunded,0
488,988,125,2,327.23,654.46,debit_card,2026-07-10 22:53:14,completed,2
489,82,472,5,354.58,1772.9,upi,2026-07-18 06:44:20,completed,3
490,396,233,3,357.38,1072.14,wallet,2026-04-05 07:04:09,completed,4
491,159,117,3,192.3,576.9,wallet,2026-02-18 21:07:32,completed,4
492,171,89,1,136.18,136.18,upi,2026-07-12 05:35:55,completed,3
493,766,494,5,130.94,654.7,debit_card,2026-04-13 13:31:28,completed,2
494,390,368,4,230.99,923.96,credit_card,2026-04-20 09:42:53,completed,1
495,258,45,4,201.19,804.76,upi,2026-02-16 11:14:49,completed,3
496,291,458,2,119.3,238.6,debit_card,2026-04-25 02:01:08,completed,2
497,312,17,5,46.95,234.75,upi,2026-05-08 15:39:48,completed,3
498,62,107,5,180.63,903.15,upi,2026-06-13 06:59:36,completed,3
499,52,60,3,146.81,440.43,upi,2026-03-27 06:52:57,completed,3
500,332,27,1,381.2,381.2,cod,2026-02-03 20:07:48,completed,0
501,617,261,3,398.14,1194.42,upi,2026-02-18 09:22:19,completed,3
502,872,342,3,21.12,63.36,credit_card,2026-04-02 18:55:24,completed,1
503,529,383,3,32.74,98.22,debit_card,2026-03-10 07:04:58,completed,2
504,850,472,3,354.58,1063.74,debit_card,2026-04-15 05:52:54,pending,2
505,546,26,2,61.04,122.08,debit_card,2026-04-10 11:58:51,completed,2
506,908,97,1,30.07,30.07,upi,2026-06-02 10:38:55,completed,3
507,981,152,1,486.39,486.39,cod,2026-05-04 12:41:22,completed,0
508,861,417,3,299.9,899.7,upi,2026-02-10 17:20:37,completed,3
509,18,232,1,209.31,209.31,credit_card,2026-04-14 19:34:59,completed,1
510,321,58,5,185.88,929.4,credit_card,2026-03-23 13:05:02,completed,1
511,572,491,2,120.2,240.4,credit_card,2026-06-10 14:10:06,completed,1
512,592,73,2,116.14,232.28,debit_card,2026-05-04 08:34:11,completed,2
513,558,293,2,259.7,519.4,wallet,2026-05-26 09:49:49,completed,4
514,626,317,2,482.46,964.92,cod,2026-03-20 03:58:30,completed,0
515,320,244,1,275.57,275.57,debit_card,2026-03-20 04:08:19,refunded,2
516,237,379,4,97.96,391.84,wallet,2026-03-17 15:04:21,completed,4
517,182,205,2,95.52,191.04,upi,2026-06-16 10:06:43,cancelled,3
518,300,236,4,293.49,1173.96,debit_card,2026-02-25 05:25:01,pending,2
519,643,387,1,468.43,468.43,cod,2026-03-08 00:11:25,completed,0
520,945,224,1,448.95,448.95,cod,2026-02-14 12:13:29,pending,0
521,683,305,3,377.43,1132.29,wallet,2026-06-03 22:28:47,completed,4
522,876,314,4,290.94,1163.76,upi,2026-02-08 11:13:35,completed,3
523,453,336,4,252.0,1008.0,wallet,2026-07-04 00:30:52,completed,4
524,901,83,5,487.4,2437.0,credit_card,2026-07-09 22:21:24,pending,1
525,947,154,1,457.15,457.15,wallet,2026-07-09 08:12:14,completed,4
526,997,68,5,404.52,2022.6,upi,2026-04-10 21:33:31,completed,3
527,54,336,4,252.0,1008.0,debit_card,2026-07-14 18:34:20,completed,2
528,143,168,1,329.78,329.78,credit_card,2026-04-30 02:55:04,completed,1
529,354,121,4,411.72,1646.88,upi,2026-05-01 05:37:32,cancelled,3
530,502,107,1,180.63,180.63,debit_card,2026-04-05 22:35:32,completed,2
531,661,52,2,448.81,897.62,debit_card,2026-07-15 07:24:29,completed,2
532,895,256,5,225.55,1127.75,debit_card,2026-02-23 06:55:18,completed,2
533,180,377,3,405.36,1216.08,wallet,2026-06-05 10:21:34,completed,4
534,582,74,5,189.54,947.7,wallet,2026-06-14 19:30:03,completed,4
535,375,262,1,197.08,197.08,upi,2026-03-17 23:20:22,pending,3
536,270,451,5,80.61,403.05,cod,2026-05-19 13:33:49,completed,0
537,32,372,5,269.87,1349.35,cod,2026-01-30 10:13:46,completed,0
538,8,385,5,195.47,977.35,upi,2026-04-11 18:53:51,completed,3
539,324,112,1,359.88,359.88,credit_card,2026-06-29 10:41:05,completed,1
540,794,115,5,164.69,823.45,upi,2026-05-14 13:09:13,completed,3
541,668,375,1,85.82,85.82,debit_card,2026-06-08 22:55:42,completed,2
542,815,166,5,8.64,43.2,credit_card,2026-07-01 13:19:13,completed,1
543,628,293,1,259.7,259.7,debit_card,2026-02-22 13:40:06,completed,2
544,199,191,3,357.0,1071.0,upi,2026-05-05 16:06:11,completed,3
545,695,454,4,458.97,1835.88,cod,2026-02-06 01:57:31,pending,0
546,607,448,3,439.95,1319.85,upi,2026-06-05 00:56:45,completed,3
547,688,23,5,210.74,1053.7,wallet,2026-05-24 02:19:20,completed,4
548,356,345,1,122.38,122.38,credit_card,2026-07-10 19:02:31,completed,1
549,744,11,3,97.26,291.78,cod,2026-01-29 01:20:48,completed,0
550,855,207,5,490.88,2454.4,debit_card,2026-02-04 08:58:07,pending,2
551,79,285,1,93.68,93.68,cod,2026-04-30 19:38:28,completed,0
552,883,265,1,193.8,193.8,wallet,2026-05-07 12:38:33,completed,4
553,110,159,4,246.95,987.8,credit_card,2026-04-28 07:45:24,completed,1
554,530,374,5,189.95,949.75,cod,2026-03-07 02:27:28,completed,0
555,978,20,3,279.68,839.04,upi,2026-04-16 12:57:24,completed,3
556,724,359,3,117.97,353.91,credit_card,2026-04-25 06:22:26,cancelled,1
557,147,66,1,352.24,352.24,credit_card,2026-04-18 19:41:03,pending,1
558,886,482,4,152.73,610.92,credit_card,2026-02-25 03:32:11,completed,1
559,305,354,1,65.01,65.01,wallet,2026-06-22 14:42:39,completed,4
560,153,170,2,362.04,724.08,upi,2026-05-11 06:43:16,completed,3
561,222,466,3,200.83,602.49,credit_card,2026-01-31 20:31:16,refunded,1
562,679,449,2,174.18,348.36,debit_card,2026-05-14 17:44:03,completed,2
563,336,199,1,121.08,121.08,credit_card,2026-06-03 15:06:33,completed,1
564,192,259,5,415.23,2076.15,cod,2026-02-18 22:22:10,completed,0
565,250,347,2,228.11,456.22,wallet,2026-07-01 00:04:45,completed,4
566,663,87,4,81.93,327.72,wallet,2026-05-13 21:12:32,completed,4
567,788,192,4,29.05,116.2,wallet,2026-02-24 10:01:51,completed,4
568,586,238,4,137.15,548.6,cod,2026-04-01 08:01:14,completed,0
569,314,472,1,354.58,354.58,wallet,2026-06-03 21:13:03,completed,4
570,97,28,2,152.37,304.74,wallet,2026-05-28 08:59:48,pending,4
571,504,82,1,26.73,26.73,cod,2026-05-13 03:51:13,completed,0
572,977,155,4,396.79,1587.16,credit_card,2026-03-13 07:31:20,completed,1
573,406,207,5,490.88,2454.4,upi,2026-04-16 20:59:18,completed,3
574,975,319,4,23.69,94.76,cod,2026-06-27 14:51:56,completed,0
575,773,288,3,441.37,1324.11,upi,2026-03-13 07:46:56,completed,3
576,514,358,1,287.96,287.96,debit_card,2026-02-13 07:53:32,completed,2
577,696,57,4,493.51,1974.04,upi,2026-07-15 20:43:01,completed,3
578,850,205,2,95.52,191.04,cod,2026-06-29 21:05:16,refunded,0
579,824,477,5,383.87,1919.35,debit_card,2026-02-01 02:12:09,completed,2
580,874,85,4,426.2,1704.8,upi,2026-05-15 19:58:52,completed,3
581,302,325,3,369.78,1109.34,debit_card,2026-04-08 01:34:05,completed,2
582,699,392,3,172.52,517.56,credit_card,2026-06-12 16:42:38,completed,1
583,477,376,3,44.21,132.63,credit_card,2026-07-01 15:49:32,completed,1
584,366,112,3,359.88,1079.64,credit_card,2026-06-06 22:45:35,pending,1
585,717,33,2,476.44,952.88,credit_card,2026-07-04 14:15:41,completed,1
586,561,29,1,222.34,222.34,debit_card,2026-01-27 17:32:32,completed,2
587,816,331,2,431.7,863.4,debit_card,2026-02-24 09:06:26,completed,2
588,694,375,4,85.82,343.28,upi,2026-04-06 08:00:06,completed,3
589,517,412,3,442.0,1326.0,credit_card,2026-02-08 10:01:11,completed,1
590,994,365,5,370.11,1850.55,credit_card,2026-04-25 12:22:13,completed,1
591,776,369,2,158.28,316.56,upi,2026-01-22 19:24:59,completed,3
592,605,248,2,300.46,600.92,wallet,2026-04-14 19:48:49,completed,4
593,715,212,1,263.94,263.94,cod,2026-05-01 15:39:43,pending,0
594,361,136,1,27.09,27.09,wallet,2026-02-01 15:41:40,completed,4
595,287,72,5,185.17,925.85,upi,2026-06-25 01:31:00,completed,3
596,394,4,1,198.61,198.61,upi,2026-03-21 21:44:05,pending,3
597,437,28,3,152.37,457.11,upi,2026-04-08 23:30:15,cancelled,3
598,418,444,1,452.42,452.42,upi,2026-05-18 11:39:52,completed,3
599,559,12,5,227.54,1137.7,cod,2026-05-12 23:07:27,completed,0
600,403,315,3,226.06,678.18,wallet,2026-06-18 13:18:35,pending,4
601,86,438,1,108.46,108.46,debit_card,2026-02-26 18:18:33,completed,2
602,605,485,4,411.03,1644.12,credit_card,2026-06-26 21:05:22,pending,1
603,972,218,5,161.45,807.25,wallet,2026-03-09 02:07:34,completed,4
604,922,402,4,164.69,658.76,debit_card,2026-03-08 17:55:00,completed,2
605,562,471,3,128.79,386.37,cod,2026-05-28 04:54:35,pending,0
606,727,203,3,215.87,647.61,upi,2026-01-25 02:56:26,completed,3
607,663,449,3,174.18,522.54,credit_card,2026-05-08 06:30:13,completed,1
608,713,118,3,474.65,1423.95,wallet,2026-05-03 08:56:22,pending,4
609,262,401,2,410.43,820.86,credit_card,2026-01-22 17:40:22,completed,1
610,756,405,2,313.87,627.74,credit_card,2026-04-16 19:09:37,pending,1
611,709,52,2,448.81,897.62,upi,2026-04-11 16:49:56,completed,3
612,322,62,3,44.12,132.36,upi,2026-02-11 08:56:28,completed,3
613,320,434,1,493.89,493.89,credit_card,2026-02-24 18:14:40,pending,1
614,112,244,4,275.57,1102.28,debit_card,2026-03-06 02:59:53,completed,2
615,674,317,5,482.46,2412.3,cod,2026-04-17 16:26:06,completed,0
616,733,469,5,49.77,248.85,upi,2026-02-06 20:55:05,completed,3
617,95,300,4,416.03,1664.12,upi,2026-03-09 12:13:02,completed,3
618,76,471,4,128.79,515.16,debit_card,2026-01-28 22:39:48,pending,2
619,231,150,4,346.8,1387.2,debit_card,2026-05-07 04:45:52,completed,2
620,654,122,2,108.79,217.58,credit_card,2026-06-13 23:34:32,completed,1
621,38,464,1,307.69,307.69,cod,2026-05-08 07:10:07,completed,0
622,700,220,4,107.39,429.56,debit_card,2026-06-21 14:08:04,completed,2
623,263,271,3,337.13,1011.39,credit_card,2026-05-03 03:51:36,completed,1
624,341,226,4,359.81,1439.24,credit_card,2026-04-22 09:36:24,completed,1
625,156,324,1,179.8,179.8,wallet,2026-03-05 12:43:30,refunded,4
626,294,85,1,426.2,426.2,upi,2026-03-02 23:43:27,pending,3
627,186,402,4,164.69,658.76,credit_card,2026-02-07 04:11:04,completed,1
628,795,229,3,347.45,1042.35,debit_card,2026-04-24 18:48:45,completed,2
629,698,183,4,318.58,1274.32,upi,2026-04-22 11:49:57,completed,3
630,130,296,1,125.62,125.62,credit_card,2026-02-14 11:11:13,completed,1
631,194,15,4,483.13,1932.52,wallet,2026-06-11 23:01:06,pending,4
632,911,307,5,395.83,1979.15,debit_card,2026-02-17 09:08:22,completed,2
633,277,197,1,103.33,103.33,debit_card,2026-07-02 17:15:21,completed,2
634,347,125,1,327.23,327.23,credit_card,2026-02-02 20:17:25,completed,1
635,602,453,1,345.82,345.82,wallet,2026-05-03 08:01:44,completed,4
636,5,254,3,193.78,581.34,wallet,2026-02-22 10:03:24,completed,4
637,874,302,1,39.08,39.08,debit_card,2026-05-30 05:30:01,completed,2
638,571,13,3,377.4,1132.2,debit_card,2026-04-19 08:49:07,completed,2
639,165,149,1,204.47,204.47,debit_card,2026-06-26 11:45:37,completed,2
640,17,284,3,253.57,760.71,debit_card,2026-03-04 17:30:46,completed,2
641,341,495,5,344.49,1722.45,debit_card,2026-02-09 15:28:01,completed,2
642,171,279,5,421.69,2108.45,upi,2026-04-24 02:14:08,completed,3
643,161,385,5,195.47,977.35,cod,2026-07-10 05:16:18,completed,0
644,959,308,4,130.99,523.96,upi,2026-03-31 15:12:19,pending,3
645,333,279,5,421.69,2108.45,credit_card,2026-05-18 07:27:14,completed,1
646,678,18,5,95.61,478.05,debit_card,2026-01-28 07:05:46,completed,2
647,754,396,4,354.78,1419.12,wallet,2026-02-22 15:34:22,completed,4
648,39,141,4,90.58,362.32,upi,2026-07-19 11:53:26,completed,3
649,191,83,4,487.4,1949.6,debit_card,2026-07-12 11:26:35,completed,2
650,70,417,5,299.9,1499.5,cod,2026-05-08 07:40:22,completed,0
651,492,48,2,40.06,80.12,upi,2026-04-27 15:09:32,completed,3
652,819,441,1,31.28,31.28,wallet,2026-07-07 03:55:12,pending,4
653,173,328,2,255.59,511.18,upi,2026-04-20 18:13:02,completed,3
654,223,266,4,113.83,455.32,debit_card,2026-04-16 15:52:09,completed,2
655,956,74,4,189.54,758.16,debit_card,2026-01-30 22:07:35,completed,2
656,699,229,3,347.45,1042.35,credit_card,2026-02-17 16:27:13,completed,1
657,407,49,4,441.09,1764.36,upi,2026-05-08 16:59:58,completed,3
658,515,279,4,421.69,1686.76,credit_card,2026-06-13 04:29:27,completed,1
659,481,478,3,305.95,917.85,credit_card,2026-03-28 20:56:32,completed,1
660,859,175,3,115.02,345.06,credit_card,2026-04-04 16:08:24,completed,1
661,592,189,1,376.31,376.31,upi,2026-03-21 06:40:57,completed,3
662,493,159,5,246.95,1234.75,wallet,2026-05-01 09:19:22,completed,4
663,343,5,2,243.97,487.94,wallet,2026-02-25 05:28:17,completed,4
664,336,274,4,39.56,158.24,cod,2026-01-25 10:55:15,completed,0
665,629,219,4,22.74,90.96,credit_card,2026-05-13 20:26:25,completed,1
666,150,75,4,490.8,1963.2,upi,2026-03-12 15:46:53,pending,3
667,914,228,3,267.53,802.59,credit_card,2026-02-10 01:03:40,completed,1
668,717,374,5,189.95,949.75,debit_card,2026-06-02 07:46:55,completed,2
669,725,463,3,444.36,1333.08,cod,2026-01-28 07:26:00,pending,0
670,522,35,1,357.14,357.14,credit_card,2026-02-24 23:09:27,pending,1
671,900,415,1,306.16,306.16,debit_card,2026-06-07 08:38:19,completed,2
672,936,497,2,243.34,486.68,debit_card,2026-03-29 13:20:03,completed,2
673,272,296,5,125.62,628.1,debit_card,2026-03-23 08:02:45,completed,2
674,820,263,5,338.28,1691.4,cod,2026-02-02 14:49:12,pending,0
